,sched_arr_datetime (mod),arr_time,sched_arr_time,arr_delay,name,actual_delay,station,Wind Speed [in knots],Wind Gust [in knots],One hour precipitation [in inches],Pressure altimeter [in inches],Visibility [in miles],Sky Level 1 Coverage,Sky Level 2 Coverage,Sky Level 3 Coverage,Sky Level 4 Coverage
10841,2013-12-21 10:53:00,10:22,10:25,-3.0,Virgin America,-3.0,LAX,3.0,,0.00,29.94,9.0,1.0,,,
10842,2013-12-21 09:53:00,10:13,10:15,-2.0,JetBlue Airways,3.0,LAX,7.0,,0.00,29.94,9.0,1.0,,,
10843,2013-12-21 10:53:00,10:45,10:25,20.0,Delta Air Lines Inc.,28.0,LAX,3.0,,0.00,29.94,9.0,1.0,,,
10844,2013-12-21 11:53:00,11:36,11:54,-18.0,United Air Lines Inc.,-24.0,LAX,3.0,,0.00,29.93,8.0,2.0,3.0,,
10845,2013-12-21 12:53:00,12:12,12:27,-15.0,Delta Air Lines Inc.,-7.0,LAX,4.0,,0.00,29.94,10.0,4.0,,,
10846,2013-12-21 12:53:00,12:15,12:25,-10.0,American Airlines Inc.,-14.0,LAX,4.0,,0.00,29.94,10.0,4.0,,,
10847,2013-12-21 12:53:00,12:40,12:45,-5.0,Virgin America,6.0,LAX,4.0,,0.00,29.94,10.0,4.0,,,
10848,2013-12-21 14:53:00,14:27,14:46,-19.0,United Air Lines Inc.,-22.0,LAX,5.0,,0.00,29.96,10.0,3.0,4.0,,
10849,2013-12-21 14:53:00,14:53,14:57,-4.0,JetBlue Airways,-10.0,LAX,5.0,,0.00,29.96,10.0,3.0,4.0,,
10850,2013-12-21 15:53:00,15:05,15:23,-18.0,Delta Air Lines Inc.,-20.0,LAX,6.0,,0.00,29.98,9.0,2.0,4.0,,
10851,2013-12-21 14:53:00,14:56,15:10,-14.0,American Airlines Inc.,-21.0,LAX,5.0,,0.00,29.96,10.0,3.0,4.0,,
10852,2013-12-21 15:53:00,16:07,16:20,-13.0,Virgin America,-11.0,LAX,6.0,,0.00,29.98,9.0,2.0,4.0,,
10853,2013-12-21 16:53:00,16:38,17:05,-27.0,American Airlines Inc.,-35.0,LAX,5.0,,0.00,30.0,9.0,3.0,4.0,,
10854,2013-12-21 17:53:00,17:48,18:13,-25.0,United Air Lines Inc.,-30.0,LAX,4.0,,0.00,30.02,9.0,3.0,4.0,,
10855,2013-12-21 18:53:00,18:36,19:03,-27.0,Delta Air Lines Inc.,-25.0,LAX,5.0,,0.00,30.0,9.0,2.0,3.0,,
10856,2013-12-21 18:53:00,18:58,19:20,-22.0,American Airlines Inc.,-13.0,LAX,5.0,,0.00,30.0,9.0,2.0,3.0,,
10857,2013-12-21 19:53:00,19:27,19:52,-25.0,JetBlue Airways,-27.0,LAX,4.0,,0.00,29.98,10.0,2.0,3.0,,
10858,2013-12-21 19:53:00,19:30,20:10,-40.0,American Airlines Inc.,-41.0,LAX,4.0,,0.00,29.98,10.0,2.0,3.0,,
10859,2013-12-21 20:53:00,20:00,20:25,-25.0,Virgin America,-10.0,LAX,3.0,,0.00,29.95,10.0,4.0,,,
10860,2013-12-21 21:53:00,21:24,21:50,-26.0,Delta Air Lines Inc.,-20.0,LAX,4.0,,0.00,29.95,10.0,4.0,,,
10861,2013-12-21 21:53:00,21:48,22:15,-27.0,American Airlines Inc.,-23.0,LAX,4.0,,0.00,29.95,10.0,4.0,,,
10862,2013-12-21 23:53:00,23:10,23:25,-15.0,Virgin America,-10.0,LAX,5.0,,0.00,29.97,10.0,4.0,,,
10863,2013-12-21 23:53:00,00:57,23:44,73.0,Delta Air Lines Inc.,188.0,LAX,5.0,,0.00,29.97,10.0,4.0,,,
10864,2013-12-21 23:53:00,23:34,23:59,-25.0,JetBlue Airways,-23.0,LAX,5.0,,0.00,29.97,10.0,4.0,,,
10865,2013-12-21 00:53:00,00:58,00:55,3.0,American Airlines Inc.,29.0,LAX,8.0,,0.00,29.87,10.0,2.0,3.0,,
10866,2013-12-21 01:53:00,01:57,01:31,26.0,JetBlue Airways,64.0,LAX,3.0,,0.00,29.88,10.0,3.0,,,
10867,2013-12-22 10:53:00,10:03,10:25,-22.0,Virgin America,-25.0,LAX,3.0,,0.00,30.12,7.0,1.0,,,
10868,2013-12-22 10:53:00,10:22,10:25,-3.0,Delta Air Lines Inc.,-5.0,LAX,3.0,,0.00,30.12,7.0,1.0,,,
10869,2013-12-22 09:53:00,09:53,10:15,-22.0,JetBlue Airways,-25.0,LAX,0.0,,0.00,30.1,7.0,1.0,,,
10870,2013-12-22 10:53:00,10:57,10:50,7.0,American Airlines Inc.,1.0,LAX,3.0,,0.00,30.12,7.0,1.0,,,
10871,2013-12-22 11:53:00,11:54,11:54,0.0,United Air Lines Inc.,15.0,LAX,0.0,,0.00,30.13,5.0,2.0,,,
10872,2013-12-22 12:53:00,12:23,12:29,-6.0,Delta Air Lines Inc.,-8.0,LAX,3.0,,0.00,30.14,6.0,2.0,,,
10873,2013-12-22 12:53:00,12:09,12:25,-16.0,American Airlines Inc.,-17.0,LAX,3.0,,0.00,30.14,6.0,2.0,,,
10874,2013-12-22 12:53:00,12:41,12:45,-4.0,Virgin America,-6.0,LAX,3.0,,0.00,30.14,6.0,2.0,,,
10875,2013-12-22 12:53:00,12:50,12:35,15.0,JetBlue Airways,14.0,LAX,3.0,,0.00,30.14,6.0,2.0,,,
10876,2013-12-22 14:53:00,14:49,14:46,3.0,United Air Lines Inc.,-1.0,LAX,4.0,,0.00,30.17,7.0,2.0,3.0,,
10877,2013-12-22 14:53:00,14:44,14:57,-13.0,JetBlue Airways,-15.0,LAX,4.0,,0.00,30.17,7.0,2.0,3.0,,
10878,2013-12-22 14:53:00,14:54,15:10,-16.0,American Airlines Inc.,-21.0,LAX,4.0,,0.00,30.17,7.0,2.0,3.0,,
10879,2013-12-22 15:53:00,15:46,15:23,23.0,Delta Air Lines Inc.,18.0,LAX,4.0,,0.00,30.19,7.0,2.0,,,
10880,2013-12-22 15:53:00,16:15,16:20,-5.0,Virgin America,-6.0,LAX,4.0,,0.00,30.19,7.0,2.0,,,
10881,2013-12-22 16:53:00,16:32,17:05,-33.0,American Airlines Inc.,-41.0,LAX,3.0,,0.00,30.21,7.0,1.0,,,
10882,2013-12-22 17:53:00,17:45,18:13,-28.0,United Air Lines Inc.,-36.0,LAX,4.0,,0.00,30.22,7.0,1.0,,,
10883,2013-12-22 18:53:00,19:02,19:03,-1.0,Delta Air Lines Inc.,28.0,LAX,0.0,,0.00,30.22,7.0,1.0,,,
10884,2013-12-22 18:53:00,19:25,19:20,5.0,American Airlines Inc.,8.0,LAX,0.0,,0.00,30.22,7.0,1.0,,,
10885,2013-12-22 19:53:00,20:35,19:52,43.0,JetBlue Airways,52.0,LAX,3.0,,0.00,30.2,7.0,1.0,,,
10886,2013-12-22 19:53:00,20:12,20:10,2.0,American Airlines Inc.,2.0,LAX,3.0,,0.00,30.2,7.0,1.0,,,
10887,2013-12-22 20:53:00,20:44,20:25,19.0,Virgin America,64.0,LAX,7.0,,0.00,30.18,6.0,1.0,,,
10888,2013-12-22 20:53:00,19:57,20:34,-37.0,Delta Air Lines Inc.,-37.0,LAX,7.0,,0.00,30.18,6.0,1.0,,,
10889,2013-12-22 21:53:00,21:58,21:24,34.0,United Air Lines Inc.,50.0,LAX,10.0,,0.00,30.18,7.0,1.0,,,
10890,2013-12-22 21:53:00,21:32,21:50,-18.0,Delta Air Lines Inc.,-16.0,LAX,10.0,,0.00,30.18,7.0,1.0,,,
10891,2013-12-22 21:53:00,22:51,22:15,36.0,American Airlines Inc.,90.0,LAX,10.0,,0.00,30.18,7.0,1.0,,,
10892,2013-12-22 23:53:00,23:13,23:25,-12.0,Virgin America,-12.0,LAX,9.0,,0.00,30.2,7.0,1.0,,,
10893,2013-12-22 23:53:00,23:35,23:44,-9.0,Delta Air Lines Inc.,-10.0,LAX,9.0,,0.00,30.2,7.0,1.0,,,
10894,2013-12-22 23:53:00,23:31,23:40,-9.0,United Air Lines Inc.,-2.0,LAX,9.0,,0.00,30.2,7.0,1.0,,,
10895,2013-12-22 23:53:00,00:24,23:59,25.0,JetBlue Airways,24.0,LAX,9.0,,0.00,30.2,7.0,1.0,,,
10896,2013-12-22 00:53:00,01:39,00:55,44.0,American Airlines Inc.,82.0,LAX,4.0,,0.00,29.98,10.0,4.0,4.0,,
10897,2013-12-22 01:53:00,02:20,01:31,49.0,JetBlue Airways,78.0,LAX,5.0,,0.00,30.0,10.0,2.0,4.0,,
10898,2013-12-23 09:53:00,09:53,09:58,-5.0,United Air Lines Inc.,-8.0,LAX,4.0,,0.00,30.27,4.0,2.0,,,
10899,2013-12-23 09:53:00,10:02,10:15,-13.0,JetBlue Airways,-13.0,LAX,4.0,,0.00,30.27,4.0,2.0,,,
10900,2013-12-23 10:53:00,10:01,10:25,-24.0,Virgin America,-27.0,LAX,0.0,,0.00,30.27,4.0,2.0,,,
10901,2013-12-23 10:53:00,10:51,10:50,1.0,American Airlines Inc.,1.0,LAX,0.0,,0.00,30.27,4.0,2.0,,,
10902,2013-12-23 11:53:00,11:30,11:54,-24.0,United Air Lines Inc.,-24.0,LAX,0.0,,0.00,30.26,10.0,2.0,,,
10903,2013-12-23 12:53:00,12:11,12:25,-14.0,American Airlines Inc.,-19.0,LAX,3.0,,0.00,30.26,10.0,2.0,,,
10904,2013-12-23 12:53:00,12:22,12:29,-7.0,Delta Air Lines Inc.,-6.0,LAX,3.0,,0.00,30.26,10.0,2.0,,,
10905,2013-12-23 12:53:00,12:25,12:45,-20.0,Virgin America,-24.0,LAX,3.0,,0.00,30.26,10.0,2.0,,,
10906,2013-12-23 12:53:00,12:29,12:35,-6.0,JetBlue Airways,-7.0,LAX,3.0,,0.00,30.26,10.0,2.0,,,
10907,2013-12-23 14:53:00,14:46,14:46,0.0,United Air Lines Inc.,10.0,LAX,3.0,,0.00,30.29,10.0,2.0,3.0,,
10908,2013-12-23 14:53:00,14:31,14:57,-26.0,JetBlue Airways,-35.0,LAX,3.0,,0.00,30.29,10.0,2.0,3.0,,
10909,2013-12-23 14:53:00,19:48,15:10,278.0,American Airlines Inc.,540.0,LAX,3.0,,0.00,30.29,10.0,2.0,3.0,,
10910,2013-12-23 14:53:00,14:53,15:21,-28.0,Delta Air Lines Inc.,-30.0,LAX,3.0,,0.00,30.29,10.0,2.0,3.0,,
10911,2013-12-23 15:53:00,16:13,16:20,-7.0,Virgin America,-8.0,LAX,3.0,,0.00,30.3,10.0,2.0,3.0,,
10912,2013-12-23 16:53:00,16:54,17:05,-11.0,American Airlines Inc.,-12.0,LAX,3.0,,0.00,30.31,10.0,2.0,,,
10913,2013-12-23 17:53:00,18:40,18:13,27.0,United Air Lines Inc.,51.0,LAX,3.0,,0.00,30.32,10.0,2.0,,,
10914,2013-12-23 18:53:00,19:13,19:03,10.0,Delta Air Lines Inc.,43.0,LAX,0.0,,0.00,30.31,10.0,1.0,,,
10915,2013-12-23 18:53:00,19:19,19:20,-1.0,American Airlines Inc.,8.0,LAX,0.0,,0.00,30.31,10.0,1.0,,,
10916,2013-12-23 19:53:00,19:53,19:52,1.0,JetBlue Airways,-3.0,LAX,6.0,,0.00,30.28,10.0,1.0,,,
10917,2013-12-23 19:53:00,21:21,20:10,71.0,American Airlines Inc.,130.0,LAX,6.0,,0.00,30.28,10.0,1.0,,,
10918,2013-12-23 20:53:00,20:34,20:25,9.0,Virgin America,45.0,LAX,10.0,,0.00,30.26,10.0,1.0,,,
10919,2013-12-23 20:53:00,21:03,20:34,29.0,Delta Air Lines Inc.,25.0,LAX,10.0,,0.00,30.26,10.0,1.0,,,
10920,2013-12-23 21:53:00,21:31,21:24,7.0,United Air Lines Inc.,20.0,LAX,8.0,,0.00,30.24,10.0,1.0,,,
10921,2013-12-23 21:53:00,21:41,21:50,-9.0,Delta Air Lines Inc.,-10.0,LAX,8.0,,0.00,30.24,10.0,1.0,,,
10922,2013-12-23 21:53:00,22:32,22:15,17.0,American Airlines Inc.,36.0,LAX,8.0,,0.00,30.24,10.0,1.0,,,
10923,2013-12-23 23:53:00,23:20,23:25,-5.0,Virgin America,6.0,LAX,9.0,,0.00,30.23,10.0,1.0,,,
10924,2013-12-23 23:53:00,00:06,23:44,22.0,Delta Air Lines Inc.,68.0,LAX,9.0,,0.00,30.23,10.0,1.0,,,
10925,2013-12-23 23:53:00,23:58,23:40,18.0,United Air Lines Inc.,22.0,LAX,9.0,,0.00,30.23,10.0,1.0,,,
10926,2013-12-23 23:53:00,00:03,23:59,4.0,JetBlue Airways,10.0,LAX,9.0,,0.00,30.23,10.0,1.0,,,
10927,2013-12-23 00:53:00,01:04,00:55,9.0,American Airlines Inc.,10.0,LAX,8.0,,0.00,30.21,6.0,1.0,,,
10928,2013-12-23 01:53:00,02:56,01:31,85.0,JetBlue Airways,157.0,LAX,7.0,,0.00,30.21,6.0,1.0,,,
10929,2013-12-24 09:53:00,09:49,09:58,-9.0,United Air Lines Inc.,-13.0,LAX,4.0,,0.00,30.18,10.0,1.0,,,
10930,2013-12-24 10:53:00,10:34,10:25,9.0,Virgin America,8.0,LAX,3.0,,0.00,30.18,10.0,1.0,,,
10931,2013-12-24 09:53:00,10:17,10:15,2.0,JetBlue Airways,1.0,LAX,4.0,,0.00,30.18,10.0,1.0,,,
10932,2013-12-24 11:53:00,11:41,11:54,-13.0,United Air Lines Inc.,-15.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10933,2013-12-24 12:53:00,12:20,12:29,-9.0,Delta Air Lines Inc.,-10.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10934,2013-12-24 12:53:00,12:37,12:25,12.0,American Airlines Inc.,39.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10935,2013-12-24 12:53:00,12:34,12:45,-11.0,Virgin America,-14.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10936,2013-12-24 12:53:00,12:40,12:35,5.0,JetBlue Airways,3.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10937,2013-12-24 14:53:00,14:27,14:46,-19.0,United Air Lines Inc.,-22.0,LAX,0.0,,0.00,30.17,10.0,2.0,,,
10938,2013-12-24 14:53:00,14:43,14:57,-14.0,JetBlue Airways,-17.0,LAX,0.0,,0.00,30.17,10.0,2.0,,,
10939,2013-12-24 14:53:00,15:12,15:10,2.0,American Airlines Inc.,-4.0,LAX,0.0,,0.00,30.17,10.0,2.0,,,
10940,2013-12-24 14:53:00,15:05,15:18,-13.0,Delta Air Lines Inc.,-17.0,LAX,0.0,,0.00,30.17,10.0,2.0,,,
10941,2013-12-24 15:53:00,16:21,16:20,1.0,Virgin America,1.0,LAX,0.0,,0.00,30.18,10.0,2.0,3.0,,
10942,2013-12-24 16:53:00,16:39,17:05,-26.0,American Airlines Inc.,-24.0,LAX,3.0,,0.00,30.19,10.0,2.0,3.0,,
10943,2013-12-24 17:53:00,18:06,18:13,-7.0,United Air Lines Inc.,-4.0,LAX,4.0,,0.00,30.19,10.0,2.0,3.0,,
10944,2013-12-24 18:53:00,19:06,18:59,7.0,Delta Air Lines Inc.,36.0,LAX,0.0,,0.00,30.18,10.0,2.0,3.0,,
10945,2013-12-24 18:53:00,18:52,19:20,-28.0,American Airlines Inc.,-26.0,LAX,0.0,,0.00,30.18,10.0,2.0,3.0,,
10946,2013-12-24 19:53:00,20:13,19:52,21.0,JetBlue Airways,50.0,LAX,0.0,,0.00,30.15,10.0,2.0,3.0,,
10947,2013-12-24 19:53:00,19:55,20:10,-15.0,American Airlines Inc.,-15.0,LAX,0.0,,0.00,30.15,10.0,2.0,3.0,,
10948,2013-12-24 20:53:00,20:18,20:25,-7.0,Virgin America,1.0,LAX,8.0,,0.00,30.11,10.0,2.0,3.0,,
10949,2013-12-24 20:53:00,20:29,20:29,0.0,Delta Air Lines Inc.,-1.0,LAX,8.0,,0.00,30.11,10.0,2.0,3.0,,
10950,2013-12-24 21:53:00,21:45,21:50,-5.0,Delta Air Lines Inc.,-2.0,LAX,5.0,,0.00,30.1,10.0,2.0,3.0,,
10951,2013-12-24 21:53:00,22:25,22:15,10.0,American Airlines Inc.,19.0,LAX,5.0,,0.00,30.1,10.0,2.0,3.0,,
10952,2013-12-24 23:53:00,23:36,23:43,-7.0,Delta Air Lines Inc.,-9.0,LAX,8.0,,0.00,30.1,10.0,2.0,,,
10953,2013-12-24 23:53:00,00:02,23:59,3.0,JetBlue Airways,2.0,LAX,8.0,,0.00,30.1,10.0,2.0,,,
10954,2013-12-24 00:53:00,00:31,00:55,-24.0,American Airlines Inc.,-23.0,LAX,4.0,,0.00,30.22,10.0,1.0,,,
10955,2013-12-24 01:53:00,01:34,01:31,3.0,JetBlue Airways,3.0,LAX,4.0,,0.00,30.22,10.0,1.0,,,
10956,2013-12-25 09:53:00,09:24,09:58,-34.0,United Air Lines Inc.,-35.0,LAX,0.0,,0.00,30.17,10.0,1.0,,,
10957,2013-12-25 09:53:00,10:12,10:15,-3.0,JetBlue Airways,3.0,LAX,0.0,,0.00,30.17,10.0,1.0,,,
10958,2013-12-25 10:53:00,11:17,10:25,52.0,Delta Air Lines Inc.,60.0,LAX,0.0,,0.00,30.16,10.0,1.0,,,
10959,2013-12-25 12:53:00,12:07,12:25,-18.0,American Airlines Inc.,-15.0,LAX,0.0,,0.00,30.16,10.0,1.0,,,
10960,2013-12-25 12:53:00,12:15,12:26,-11.0,Delta Air Lines Inc.,-8.0,LAX,0.0,,0.00,30.16,10.0,1.0,,,
10961,2013-12-25 12:53:00,12:19,12:45,-26.0,Virgin America,-28.0,LAX,0.0,,0.00,30.16,10.0,1.0,,,
10962,2013-12-25 12:53:00,12:44,12:35,9.0,JetBlue Airways,33.0,LAX,0.0,,0.00,30.16,10.0,1.0,,,
10963,2013-12-25 14:53:00,14:34,14:46,-12.0,United Air Lines Inc.,-14.0,LAX,0.0,,0.00,30.18,10.0,4.0,,,
10964,2013-12-25 14:53:00,14:42,14:57,-15.0,JetBlue Airways,-19.0,LAX,0.0,,0.00,30.18,10.0,4.0,,,
10965,2013-12-25 14:53:00,14:46,15:10,-24.0,American Airlines Inc.,-26.0,LAX,0.0,,0.00,30.18,10.0,4.0,,,
10966,2013-12-25 15:53:00,16:10,16:20,-10.0,Virgin America,-8.0,LAX,0.0,,0.00,30.18,10.0,3.0,,,
10967,2013-12-25 16:53:00,16:47,17:05,-18.0,American Airlines Inc.,-20.0,LAX,0.0,,0.00,30.19,10.0,2.0,,,
10968,2013-12-25 17:53:00,17:58,18:13,-15.0,United Air Lines Inc.,-17.0,LAX,6.0,,0.00,30.2,10.0,2.0,3.0,,
10969,2013-12-25 18:53:00,18:47,18:59,-12.0,Delta Air Lines Inc.,-10.0,LAX,5.0,,0.00,30.18,10.0,2.0,3.0,,
10970,2013-12-25 18:53:00,18:45,19:20,-35.0,American Airlines Inc.,-32.0,LAX,5.0,,0.00,30.18,10.0,2.0,3.0,,
10971,2013-12-25 19:53:00,19:48,19:52,-4.0,JetBlue Airways,10.0,LAX,0.0,,0.00,30.15,10.0,2.0,3.0,,
10972,2013-12-25 19:53:00,19:42,20:10,-28.0,American Airlines Inc.,-32.0,LAX,0.0,,0.00,30.15,10.0,2.0,3.0,,
10973,2013-12-25 20:53:00,20:17,20:25,-8.0,Virgin America,-2.0,LAX,0.0,,0.00,30.12,10.0,2.0,3.0,,
10974,2013-12-25 20:53:00,22:05,20:28,97.0,Delta Air Lines Inc.,220.0,LAX,0.0,,0.00,30.12,10.0,2.0,3.0,,
10975,2013-12-25 21:53:00,21:13,21:24,-11.0,United Air Lines Inc.,-7.0,LAX,6.0,,0.00,30.11,10.0,2.0,3.0,,
10976,2013-12-25 21:53:00,21:27,21:50,-23.0,Delta Air Lines Inc.,-16.0,LAX,6.0,,0.00,30.11,10.0,2.0,3.0,,
10977,2013-12-25 21:53:00,21:55,22:15,-20.0,American Airlines Inc.,-13.0,LAX,6.0,,0.00,30.11,10.0,2.0,3.0,,
10978,2013-12-25 23:53:00,23:22,23:25,-3.0,Virgin America,4.0,LAX,7.0,,0.00,30.11,10.0,2.0,,,
10979,2013-12-25 23:53:00,23:19,23:41,-22.0,Delta Air Lines Inc.,-21.0,LAX,7.0,,0.00,30.11,10.0,2.0,,,
10980,2013-12-25 23:53:00,23:44,23:59,-15.0,JetBlue Airways,-19.0,LAX,7.0,,0.00,30.11,10.0,2.0,,,
10981,2013-12-25 00:53:00,00:25,00:55,-30.0,American Airlines Inc.,-35.0,LAX,11.0,,0.00,30.11,10.0,2.0,,,
10982,2013-12-26 09:53:00,09:39,09:58,-19.0,United Air Lines Inc.,-23.0,LAX,0.0,,0.00,30.15,10.0,1.0,,,
10983,2013-12-26 10:53:00,10:22,10:25,-3.0,Delta Air Lines Inc.,-5.0,LAX,0.0,,0.00,30.15,10.0,1.0,,,
10984,2013-12-26 10:53:00,10:24,10:25,-1.0,Virgin America,-1.0,LAX,0.0,,0.00,30.15,10.0,1.0,,,
10985,2013-12-26 09:53:00,09:57,10:15,-18.0,JetBlue Airways,-23.0,LAX,0.0,,0.00,30.15,10.0,1.0,,,
10986,2013-12-26 10:53:00,10:24,10:50,-26.0,American Airlines Inc.,-28.0,LAX,0.0,,0.00,30.15,10.0,1.0,,,
10987,2013-12-26 11:53:00,11:30,11:54,-24.0,United Air Lines Inc.,-29.0,LAX,0.0,,0.00,30.14,10.0,1.0,,,
10988,2013-12-26 12:53:00,11:59,12:27,-28.0,Delta Air Lines Inc.,-32.0,LAX,0.0,,0.00,30.14,10.0,1.0,,,
10989,2013-12-26 12:53:00,12:16,12:25,-9.0,American Airlines Inc.,-11.0,LAX,0.0,,0.00,30.14,10.0,1.0,,,
10990,2013-12-26 12:53:00,12:24,12:45,-21.0,Virgin America,-25.0,LAX,0.0,,0.00,30.14,10.0,1.0,,,
10991,2013-12-26 12:53:00,12:23,12:35,-12.0,JetBlue Airways,-16.0,LAX,0.0,,0.00,30.14,10.0,1.0,,,
10992,2013-12-26 14:53:00,14:16,14:46,-30.0,United Air Lines Inc.,-31.0,LAX,3.0,,0.00,30.15,10.0,1.0,,,
10993,2013-12-26 14:53:00,15:12,14:57,15.0,JetBlue Airways,62.0,LAX,3.0,,0.00,30.15,10.0,1.0,,,
10994,2013-12-26 14:53:00,15:04,15:10,-6.0,American Airlines Inc.,-16.0,LAX,3.0,,0.00,30.15,10.0,1.0,,,
10995,2013-12-26 15:53:00,15:14,15:23,-9.0,Delta Air Lines Inc.,-12.0,LAX,5.0,,0.00,30.16,10.0,1.0,,,
10996,2013-12-26 15:53:00,15:53,16:20,-27.0,Virgin America,-32.0,LAX,5.0,,0.00,30.16,10.0,1.0,,,
10997,2013-12-26 16:53:00,16:44,17:05,-21.0,American Airlines Inc.,-24.0,LAX,3.0,,0.00,30.17,10.0,1.0,,,
10998,2013-12-26 17:53:00,18:17,18:13,4.0,United Air Lines Inc.,3.0,LAX,4.0,,0.00,30.17,10.0,1.0,,,
10999,2013-12-26 18:53:00,18:54,19:03,-9.0,Delta Air Lines Inc.,-7.0,LAX,4.0,,0.00,30.15,10.0,1.0,,,
11000,2013-12-26 18:53:00,19:03,19:20,-17.0,American Airlines Inc.,-8.0,LAX,4.0,,0.00,30.15,10.0,1.0,,,
11001,2013-12-26 19:53:00,19:33,19:52,-19.0,JetBlue Airways,-23.0,LAX,3.0,,0.00,30.11,10.0,1.0,,,
11002,2013-12-26 19:53:00,19:37,20:10,-33.0,American Airlines Inc.,-29.0,LAX,3.0,,0.00,30.11,10.0,1.0,,,
11003,2013-12-26 20:53:00,20:10,20:25,-15.0,Virgin America,-13.0,LAX,0.0,,0.00,30.09,10.0,1.0,,,
11004,2013-12-26 20:53:00,20:00,20:34,-34.0,Delta Air Lines Inc.,-29.0,LAX,0.0,,0.00,30.09,10.0,1.0,,,
11005,2013-12-26 21:53:00,20:33,21:24,-51.0,United Air Lines Inc.,-53.0,LAX,6.0,,0.00,30.07,10.0,1.0,,,
11006,2013-12-26 21:53:00,21:05,21:50,-45.0,Delta Air Lines Inc.,-38.0,LAX,6.0,,0.00,30.07,10.0,1.0,,,
11007,2013-12-26 21:53:00,21:53,22:15,-22.0,American Airlines Inc.,-6.0,LAX,6.0,,0.00,30.07,10.0,1.0,,,
11008,2013-12-26 23:53:00,23:13,23:25,-12.0,Virgin America,-12.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
11009,2013-12-26 23:53:00,00:27,23:44,43.0,Delta Air Lines Inc.,40.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
11010,2013-12-26 23:53:00,23:15,23:40,-25.0,United Air Lines Inc.,-13.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
11011,2013-12-26 23:53:00,23:49,23:59,-10.0,JetBlue Airways,-4.0,LAX,7.0,,0.00,30.08,10.0,2.0,,,
11012,2013-12-26 00:53:00,00:52,00:55,-3.0,American Airlines Inc.,15.0,LAX,3.0,,0.00,30.11,10.0,2.0,,,
11013,2013-12-26 01:53:00,01:35,01:31,4.0,JetBlue Airways,4.0,LAX,0.0,,0.00,30.12,10.0,2.0,,,
11014,2013-12-27 09:53:00,09:09,09:58,-49.0,United Air Lines Inc.,-51.0,LAX,3.0,,0.00,30.14,10.0,1.0,,,
11015,2013-12-27 09:53:00,09:59,10:15,-16.0,JetBlue Airways,-16.0,LAX,3.0,,0.00,30.14,10.0,1.0,,,
11016,2013-12-27 10:53:00,10:08,10:25,-17.0,Virgin America,-21.0,LAX,3.0,,0.00,30.14,10.0,1.0,,,
11017,2013-12-27 10:53:00,10:45,10:50,-5.0,American Airlines Inc.,-7.0,LAX,3.0,,0.00,30.14,10.0,1.0,,,
11018,2013-12-27 11:53:00,11:18,11:54,-36.0,United Air Lines Inc.,-38.0,LAX,0.0,,0.00,30.13,10.0,1.0,,,
11019,2013-12-27 12:53:00,12:04,12:25,-21.0,American Airlines Inc.,-27.0,LAX,3.0,,0.00,30.12,10.0,1.0,,,
11020,2013-12-27 12:53:00,12:06,12:29,-23.0,Delta Air Lines Inc.,-15.0,LAX,3.0,,0.00,30.12,10.0,1.0,,,
11021,2013-12-27 12:53:00,12:04,12:45,-41.0,Virgin America,-36.0,LAX,3.0,,0.00,30.12,10.0,1.0,,,
11022,2013-12-27 12:53:00,11:59,12:35,-36.0,JetBlue Airways,-40.0,LAX,3.0,,0.00,30.12,10.0,1.0,,,
11023,2013-12-27 14:53:00,14:10,14:46,-36.0,United Air Lines Inc.,-22.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,,
11024,2013-12-27 14:53:00,14:35,14:57,-22.0,JetBlue Airways,-6.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,,
11025,2013-12-27 14:53:00,14:31,15:10,-39.0,American Airlines Inc.,-45.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,,
11026,2013-12-27 14:53:00,14:41,15:21,-40.0,Delta Air Lines Inc.,-41.0,LAX,0.0,,0.00,30.13,10.0,2.0,3.0,,
11027,2013-12-27 15:53:00,15:42,16:20,-38.0,Virgin America,-43.0,LAX,0.0,,0.00,30.14,10.0,2.0,3.0,,
11028,2013-12-27 16:53:00,16:37,17:05,-28.0,American Airlines Inc.,-37.0,LAX,3.0,,0.00,30.15,10.0,2.0,3.0,,
11029,2013-12-27 17:53:00,17:23,18:13,-50.0,United Air Lines Inc.,-58.0,LAX,3.0,,0.00,30.15,10.0,2.0,3.0,,
11030,2013-12-27 18:53:00,18:38,19:03,-25.0,Delta Air Lines Inc.,-30.0,LAX,3.0,,0.00,30.13,10.0,2.0,3.0,,
11031,2013-12-27 18:53:00,18:40,19:20,-40.0,American Airlines Inc.,-39.0,LAX,3.0,,0.00,30.13,10.0,2.0,3.0,,
